name	path	keyword
b087aa0e_nohash_0	google_speech_recognition_v2/go/b087aa0e_nohash_0.wav	go
b8b8cb52_nohash_0	google_speech_recognition_v2/stop/b8b8cb52_nohash_0.wav	stop
3c4aa5ef_nohash_1	google_speech_recognition_v2/stop/3c4aa5ef_nohash_1.wav	stop
1e02ffc5_nohash_4	google_speech_recognition_v2/go/1e02ffc5_nohash_4.wav	go
4c6167ca_nohash_8	google_speech_recognition_v2/follow/4c6167ca_nohash_8.wav	follow
bcf614a2_nohash_1	google_speech_recognition_v2/follow/bcf614a2_nohash_1.wav	follow
3b4f8f24_nohash_3	google_speech_recognition_v2/follow/3b4f8f24_nohash_3.wav	follow
bcf614a2_nohash_3	google_speech_recognition_v2/stop/bcf614a2_nohash_3.wav	stop
f8ba7c0e_nohash_3	google_speech_recognition_v2/follow/f8ba7c0e_nohash_3.wav	follow
3d53244b_nohash_4	google_speech_recognition_v2/down/3d53244b_nohash_4.wav	down
63996b7c_nohash_1	google_speech_recognition_v2/go/63996b7c_nohash_1.wav	go
9e42ae25_nohash_0	google_speech_recognition_v2/down/9e42ae25_nohash_0.wav	down
8494fba8_nohash_0	google_speech_recognition_v2/down/8494fba8_nohash_0.wav	down
37d38e44_nohash_0	google_speech_recognition_v2/marvin/37d38e44_nohash_0.wav	marvin
e652590d_nohash_1	google_speech_recognition_v2/happy/e652590d_nohash_1.wav	happy
9ff2d2f4_nohash_3	google_speech_recognition_v2/stop/9ff2d2f4_nohash_3.wav	stop
2da58b32_nohash_4	google_speech_recognition_v2/go/2da58b32_nohash_4.wav	go
dd6c6806_nohash_0	google_speech_recognition_v2/down/dd6c6806_nohash_0.wav	down
71e6ab20_nohash_0	google_speech_recognition_v2/down/71e6ab20_nohash_0.wav	down
af790082_nohash_3	google_speech_recognition_v2/go/af790082_nohash_3.wav	go
ece1a95a_nohash_2	google_speech_recognition_v2/down/ece1a95a_nohash_2.wav	down
41474817_nohash_1	google_speech_recognition_v2/go/41474817_nohash_1.wav	go
d926bb17_nohash_0	google_speech_recognition_v2/go/d926bb17_nohash_0.wav	go
fa44fcf5_nohash_1	google_speech_recognition_v2/stop/fa44fcf5_nohash_1.wav	stop
b66f4f93_nohash_5	google_speech_recognition_v2/down/b66f4f93_nohash_5.wav	down
8012c69d_nohash_2	google_speech_recognition_v2/down/8012c69d_nohash_2.wav	down
7211390b_nohash_1	google_speech_recognition_v2/stop/7211390b_nohash_1.wav	stop
07de53d3_nohash_0	google_speech_recognition_v2/happy/07de53d3_nohash_0.wav	happy
c50f55b8_nohash_12	google_speech_recognition_v2/stop/c50f55b8_nohash_12.wav	stop
00970ce1_nohash_0	google_speech_recognition_v2/stop/00970ce1_nohash_0.wav	stop
a7200079_nohash_0	google_speech_recognition_v2/stop/a7200079_nohash_0.wav	stop
ab46af55_nohash_2	google_speech_recognition_v2/stop/ab46af55_nohash_2.wav	stop
03c96658_nohash_0	google_speech_recognition_v2/go/03c96658_nohash_0.wav	go
5e033479_nohash_0	google_speech_recognition_v2/stop/5e033479_nohash_0.wav	stop
773e26f7_nohash_3	google_speech_recognition_v2/follow/773e26f7_nohash_3.wav	follow
77f185d3_nohash_1	google_speech_recognition_v2/marvin/77f185d3_nohash_1.wav	marvin
9a69672b_nohash_2	google_speech_recognition_v2/down/9a69672b_nohash_2.wav	down
b5552931_nohash_4	google_speech_recognition_v2/go/b5552931_nohash_4.wav	go
ad526ada_nohash_0	google_speech_recognition_v2/happy/ad526ada_nohash_0.wav	happy
55d3725a_nohash_1	google_speech_recognition_v2/marvin/55d3725a_nohash_1.wav	marvin
321aba74_nohash_4	google_speech_recognition_v2/stop/321aba74_nohash_4.wav	stop
b1426003_nohash_1	google_speech_recognition_v2/stop/b1426003_nohash_1.wav	stop
40738a2d_nohash_3	google_speech_recognition_v2/go/40738a2d_nohash_3.wav	go
7c2a3fa4_nohash_1	google_speech_recognition_v2/go/7c2a3fa4_nohash_1.wav	go
59fe87e6_nohash_1	google_speech_recognition_v2/go/59fe87e6_nohash_1.wav	go
31f01a8d_nohash_4	google_speech_recognition_v2/follow/31f01a8d_nohash_4.wav	follow
b59fa113_nohash_0	google_speech_recognition_v2/stop/b59fa113_nohash_0.wav	stop
f035e2ea_nohash_0	google_speech_recognition_v2/stop/f035e2ea_nohash_0.wav	stop
2927c601_nohash_3	google_speech_recognition_v2/stop/2927c601_nohash_3.wav	stop
4bc2c2c5_nohash_0	google_speech_recognition_v2/stop/4bc2c2c5_nohash_0.wav	stop
773e26f7_nohash_2	google_speech_recognition_v2/follow/773e26f7_nohash_2.wav	follow
f5341341_nohash_0	google_speech_recognition_v2/follow/f5341341_nohash_0.wav	follow
7211390b_nohash_0	google_speech_recognition_v2/marvin/7211390b_nohash_0.wav	marvin
824e8ce5_nohash_0	google_speech_recognition_v2/go/824e8ce5_nohash_0.wav	go
3a69f765_nohash_3	google_speech_recognition_v2/down/3a69f765_nohash_3.wav	down
8c888bbb_nohash_0	google_speech_recognition_v2/down/8c888bbb_nohash_0.wav	down
879a2b38_nohash_1	google_speech_recognition_v2/down/879a2b38_nohash_1.wav	down
2b5e346d_nohash_2	google_speech_recognition_v2/down/2b5e346d_nohash_2.wav	down
b6e6aa2e_nohash_0	google_speech_recognition_v2/go/b6e6aa2e_nohash_0.wav	go
f45fcf9a_nohash_0	google_speech_recognition_v2/follow/f45fcf9a_nohash_0.wav	follow
3aa6f4e2_nohash_0	google_speech_recognition_v2/happy/3aa6f4e2_nohash_0.wav	happy
6ef407da_nohash_3	google_speech_recognition_v2/go/6ef407da_nohash_3.wav	go
9a7c1f83_nohash_3	google_speech_recognition_v2/stop/9a7c1f83_nohash_3.wav	stop
88a487ce_nohash_0	google_speech_recognition_v2/stop/88a487ce_nohash_0.wav	stop
471a0925_nohash_2	google_speech_recognition_v2/stop/471a0925_nohash_2.wav	stop
beb458a4_nohash_1	google_speech_recognition_v2/go/beb458a4_nohash_1.wav	go
079d1020_nohash_0	google_speech_recognition_v2/marvin/079d1020_nohash_0.wav	marvin
78622c2b_nohash_0	google_speech_recognition_v2/marvin/78622c2b_nohash_0.wav	marvin
92a9c5e6_nohash_0	google_speech_recognition_v2/down/92a9c5e6_nohash_0.wav	down
1e9b215e_nohash_0	google_speech_recognition_v2/go/1e9b215e_nohash_0.wav	go
4b39347d_nohash_0	google_speech_recognition_v2/go/4b39347d_nohash_0.wav	go
ff4ed4f3_nohash_0	google_speech_recognition_v2/down/ff4ed4f3_nohash_0.wav	down
89947bd7_nohash_1	google_speech_recognition_v2/go/89947bd7_nohash_1.wav	go
122c5aa7_nohash_0	google_speech_recognition_v2/down/122c5aa7_nohash_0.wav	down
370844f7_nohash_0	google_speech_recognition_v2/happy/370844f7_nohash_0.wav	happy
324210dd_nohash_1	google_speech_recognition_v2/stop/324210dd_nohash_1.wav	stop
4cee0c60_nohash_1	google_speech_recognition_v2/down/4cee0c60_nohash_1.wav	down
da584bc0_nohash_1	google_speech_recognition_v2/stop/da584bc0_nohash_1.wav	stop
51f4d5b0_nohash_0	google_speech_recognition_v2/go/51f4d5b0_nohash_0.wav	go
9b3ea809_nohash_1	google_speech_recognition_v2/happy/9b3ea809_nohash_1.wav	happy
19f9c115_nohash_0	google_speech_recognition_v2/happy/19f9c115_nohash_0.wav	happy
113b3fbc_nohash_0	google_speech_recognition_v2/marvin/113b3fbc_nohash_0.wav	marvin
f30285c8_nohash_3	google_speech_recognition_v2/go/f30285c8_nohash_3.wav	go
645ed69d_nohash_0	google_speech_recognition_v2/follow/645ed69d_nohash_0.wav	follow
0137b3f4_nohash_2	google_speech_recognition_v2/stop/0137b3f4_nohash_2.wav	stop
1ecfb537_nohash_1	google_speech_recognition_v2/go/1ecfb537_nohash_1.wav	go
5a98d407_nohash_4	google_speech_recognition_v2/go/5a98d407_nohash_4.wav	go
ff0e27c3_nohash_0	google_speech_recognition_v2/go/ff0e27c3_nohash_0.wav	go
f9643d42_nohash_0	google_speech_recognition_v2/go/f9643d42_nohash_0.wav	go
1e31353f_nohash_2	google_speech_recognition_v2/stop/1e31353f_nohash_2.wav	stop
692a88e6_nohash_3	google_speech_recognition_v2/go/692a88e6_nohash_3.wav	go
86648261_nohash_0	google_speech_recognition_v2/stop/86648261_nohash_0.wav	stop
af6fbbf5_nohash_1	google_speech_recognition_v2/follow/af6fbbf5_nohash_1.wav	follow
7f9eb952_nohash_0	google_speech_recognition_v2/happy/7f9eb952_nohash_0.wav	happy
4fd1443e_nohash_2	google_speech_recognition_v2/down/4fd1443e_nohash_2.wav	down
750e3e75_nohash_0	google_speech_recognition_v2/happy/750e3e75_nohash_0.wav	happy
ef3367d9_nohash_5	google_speech_recognition_v2/down/ef3367d9_nohash_5.wav	down
b66f4f93_nohash_5	google_speech_recognition_v2/stop/b66f4f93_nohash_5.wav	stop
9aa21fa9_nohash_3	google_speech_recognition_v2/down/9aa21fa9_nohash_3.wav	down
3209ec42_nohash_1	google_speech_recognition_v2/go/3209ec42_nohash_1.wav	go
8a90cf67_nohash_2	google_speech_recognition_v2/down/8a90cf67_nohash_2.wav	down
0f46028a_nohash_4	google_speech_recognition_v2/follow/0f46028a_nohash_4.wav	follow
189cbabe_nohash_0	google_speech_recognition_v2/down/189cbabe_nohash_0.wav	down
211b928a_nohash_2	google_speech_recognition_v2/stop/211b928a_nohash_2.wav	stop
0943c746_nohash_0	google_speech_recognition_v2/stop/0943c746_nohash_0.wav	stop
dec73123_nohash_0	google_speech_recognition_v2/go/dec73123_nohash_0.wav	go
39b5fdab_nohash_0	google_speech_recognition_v2/stop/39b5fdab_nohash_0.wav	stop
66774579_nohash_1	google_speech_recognition_v2/down/66774579_nohash_1.wav	down
0d90d8e1_nohash_1	google_speech_recognition_v2/down/0d90d8e1_nohash_1.wav	down
1e02ffc5_nohash_0	google_speech_recognition_v2/happy/1e02ffc5_nohash_0.wav	happy
211b928a_nohash_3	google_speech_recognition_v2/go/211b928a_nohash_3.wav	go
87d5e978_nohash_1	google_speech_recognition_v2/go/87d5e978_nohash_1.wav	go
c351e611_nohash_2	google_speech_recognition_v2/go/c351e611_nohash_2.wav	go
e63b69c5_nohash_1	google_speech_recognition_v2/stop/e63b69c5_nohash_1.wav	stop
73cccfaf_nohash_0	google_speech_recognition_v2/down/73cccfaf_nohash_0.wav	down
8e523821_nohash_4	google_speech_recognition_v2/down/8e523821_nohash_4.wav	down
779de043_nohash_3	google_speech_recognition_v2/go/779de043_nohash_3.wav	go
52162b51_nohash_0	google_speech_recognition_v2/go/52162b51_nohash_0.wav	go
418e7158_nohash_0	google_speech_recognition_v2/stop/418e7158_nohash_0.wav	stop
9a69672b_nohash_3	google_speech_recognition_v2/stop/9a69672b_nohash_3.wav	stop
fb7eb481_nohash_0	google_speech_recognition_v2/go/fb7eb481_nohash_0.wav	go
b9cccd01_nohash_0	google_speech_recognition_v2/stop/b9cccd01_nohash_0.wav	stop
27b9a84f_nohash_0	google_speech_recognition_v2/down/27b9a84f_nohash_0.wav	down
f9af823e_nohash_0	google_speech_recognition_v2/marvin/f9af823e_nohash_0.wav	marvin
3a69f765_nohash_3	google_speech_recognition_v2/follow/3a69f765_nohash_3.wav	follow
a6d586b7_nohash_1	google_speech_recognition_v2/go/a6d586b7_nohash_1.wav	go
90b0b91a_nohash_0	google_speech_recognition_v2/down/90b0b91a_nohash_0.wav	down
ab353673_nohash_0	google_speech_recognition_v2/go/ab353673_nohash_0.wav	go
135c6841_nohash_0	google_speech_recognition_v2/stop/135c6841_nohash_0.wav	stop
19e98e89_nohash_1	google_speech_recognition_v2/happy/19e98e89_nohash_1.wav	happy
4c3cddb8_nohash_3	google_speech_recognition_v2/down/4c3cddb8_nohash_3.wav	down
f1d36c53_nohash_2	google_speech_recognition_v2/marvin/f1d36c53_nohash_2.wav	marvin
7e2d5caf_nohash_0	google_speech_recognition_v2/go/7e2d5caf_nohash_0.wav	go
bde0f20a_nohash_0	google_speech_recognition_v2/down/bde0f20a_nohash_0.wav	down
df1d5024_nohash_0	google_speech_recognition_v2/down/df1d5024_nohash_0.wav	down
3b4f8f24_nohash_1	google_speech_recognition_v2/go/3b4f8f24_nohash_1.wav	go
64df20d8_nohash_1	google_speech_recognition_v2/stop/64df20d8_nohash_1.wav	stop
41dce6f5_nohash_0	google_speech_recognition_v2/marvin/41dce6f5_nohash_0.wav	marvin
131e738d_nohash_2	google_speech_recognition_v2/go/131e738d_nohash_2.wav	go
bb05582b_nohash_0	google_speech_recognition_v2/stop/bb05582b_nohash_0.wav	stop
10ace7eb_nohash_3	google_speech_recognition_v2/down/10ace7eb_nohash_3.wav	down
38d78313_nohash_1	google_speech_recognition_v2/stop/38d78313_nohash_1.wav	stop
890cc926_nohash_3	google_speech_recognition_v2/follow/890cc926_nohash_3.wav	follow
cc8b3228_nohash_0	google_speech_recognition_v2/happy/cc8b3228_nohash_0.wav	happy
735845ab_nohash_0	google_speech_recognition_v2/marvin/735845ab_nohash_0.wav	marvin
8dc18a75_nohash_0	google_speech_recognition_v2/stop/8dc18a75_nohash_0.wav	stop
90e72357_nohash_1	google_speech_recognition_v2/stop/90e72357_nohash_1.wav	stop
ceef6d96_nohash_0	google_speech_recognition_v2/marvin/ceef6d96_nohash_0.wav	marvin
da4ef063_nohash_0	google_speech_recognition_v2/down/da4ef063_nohash_0.wav	down
8e05039f_nohash_1	google_speech_recognition_v2/go/8e05039f_nohash_1.wav	go
b843de62_nohash_1	google_speech_recognition_v2/marvin/b843de62_nohash_1.wav	marvin
78030270_nohash_0	google_speech_recognition_v2/stop/78030270_nohash_0.wav	stop
d962e5ac_nohash_3	google_speech_recognition_v2/follow/d962e5ac_nohash_3.wav	follow
6c0f6493_nohash_0	google_speech_recognition_v2/stop/6c0f6493_nohash_0.wav	stop
3b3d2f59_nohash_2	google_speech_recognition_v2/follow/3b3d2f59_nohash_2.wav	follow
ce7a8e92_nohash_2	google_speech_recognition_v2/stop/ce7a8e92_nohash_2.wav	stop
b7a0754f_nohash_1	google_speech_recognition_v2/go/b7a0754f_nohash_1.wav	go
0447d7c1_nohash_0	google_speech_recognition_v2/happy/0447d7c1_nohash_0.wav	happy
31fd5cf5_nohash_0	google_speech_recognition_v2/happy/31fd5cf5_nohash_0.wav	happy
9be15e93_nohash_3	google_speech_recognition_v2/down/9be15e93_nohash_3.wav	down
74241b28_nohash_1	google_speech_recognition_v2/stop/74241b28_nohash_1.wav	stop
beb458a4_nohash_0	google_speech_recognition_v2/stop/beb458a4_nohash_0.wav	stop
e1469561_nohash_3	google_speech_recognition_v2/down/e1469561_nohash_3.wav	down
3108acca_nohash_0	google_speech_recognition_v2/follow/3108acca_nohash_0.wav	follow
6f689791_nohash_1	google_speech_recognition_v2/stop/6f689791_nohash_1.wav	stop
72aa7259_nohash_1	google_speech_recognition_v2/stop/72aa7259_nohash_1.wav	stop
f34e6f44_nohash_0	google_speech_recognition_v2/go/f34e6f44_nohash_0.wav	go
42a99aec_nohash_3	google_speech_recognition_v2/down/42a99aec_nohash_3.wav	down
997867e7_nohash_1	google_speech_recognition_v2/down/997867e7_nohash_1.wav	down
c1d39ce8_nohash_5	google_speech_recognition_v2/go/c1d39ce8_nohash_5.wav	go
ac9dee0e_nohash_3	google_speech_recognition_v2/down/ac9dee0e_nohash_3.wav	down
0d393936_nohash_1	google_speech_recognition_v2/down/0d393936_nohash_1.wav	down
1ecfb537_nohash_0	google_speech_recognition_v2/marvin/1ecfb537_nohash_0.wav	marvin
f798ac78_nohash_3	google_speech_recognition_v2/go/f798ac78_nohash_3.wav	go
0a2b400e_nohash_2	google_speech_recognition_v2/follow/0a2b400e_nohash_2.wav	follow
f9643d42_nohash_3	google_speech_recognition_v2/down/f9643d42_nohash_3.wav	down
1a5b9ca4_nohash_1	google_speech_recognition_v2/go/1a5b9ca4_nohash_1.wav	go
c205e625_nohash_0	google_speech_recognition_v2/marvin/c205e625_nohash_0.wav	marvin
39833acb_nohash_1	google_speech_recognition_v2/stop/39833acb_nohash_1.wav	stop
856eb138_nohash_1	google_speech_recognition_v2/go/856eb138_nohash_1.wav	go
66cff190_nohash_1	google_speech_recognition_v2/go/66cff190_nohash_1.wav	go
256c0a05_nohash_0	google_speech_recognition_v2/follow/256c0a05_nohash_0.wav	follow
6cc28ce5_nohash_0	google_speech_recognition_v2/marvin/6cc28ce5_nohash_0.wav	marvin
f59d0771_nohash_0	google_speech_recognition_v2/stop/f59d0771_nohash_0.wav	stop
e54a0f16_nohash_1	google_speech_recognition_v2/down/e54a0f16_nohash_1.wav	down
3f45a0cf_nohash_1	google_speech_recognition_v2/go/3f45a0cf_nohash_1.wav	go
6e41a77e_nohash_1	google_speech_recognition_v2/down/6e41a77e_nohash_1.wav	down
b9f46737_nohash_1	google_speech_recognition_v2/down/b9f46737_nohash_1.wav	down
a1533da4_nohash_1	google_speech_recognition_v2/happy/a1533da4_nohash_1.wav	happy
723efc4c_nohash_1	google_speech_recognition_v2/marvin/723efc4c_nohash_1.wav	marvin
7257420c_nohash_1	google_speech_recognition_v2/down/7257420c_nohash_1.wav	down
06f6c194_nohash_1	google_speech_recognition_v2/go/06f6c194_nohash_1.wav	go
f822b9bf_nohash_3	google_speech_recognition_v2/follow/f822b9bf_nohash_3.wav	follow
3d53244b_nohash_4	google_speech_recognition_v2/stop/3d53244b_nohash_4.wav	stop
25040e85_nohash_0	google_speech_recognition_v2/go/25040e85_nohash_0.wav	go
6823565f_nohash_0	google_speech_recognition_v2/happy/6823565f_nohash_0.wav	happy
a77fbcfd_nohash_2	google_speech_recognition_v2/go/a77fbcfd_nohash_2.wav	go
b8872c20_nohash_1	google_speech_recognition_v2/go/b8872c20_nohash_1.wav	go
17f0e206_nohash_0	google_speech_recognition_v2/stop/17f0e206_nohash_0.wav	stop
8dc18a75_nohash_2	google_speech_recognition_v2/follow/8dc18a75_nohash_2.wav	follow
825f450d_nohash_1	google_speech_recognition_v2/go/825f450d_nohash_1.wav	go
0c40e715_nohash_0	google_speech_recognition_v2/go/0c40e715_nohash_0.wav	go
a1e71565_nohash_1	google_speech_recognition_v2/go/a1e71565_nohash_1.wav	go
48463cbc_nohash_0	google_speech_recognition_v2/go/48463cbc_nohash_0.wav	go
db79a764_nohash_0	google_speech_recognition_v2/stop/db79a764_nohash_0.wav	stop
27c24504_nohash_3	google_speech_recognition_v2/go/27c24504_nohash_3.wav	go
8bf6acb9_nohash_0	google_speech_recognition_v2/go/8bf6acb9_nohash_0.wav	go
b87bdb22_nohash_1	google_speech_recognition_v2/stop/b87bdb22_nohash_1.wav	stop
a3502f15_nohash_2	google_speech_recognition_v2/go/a3502f15_nohash_2.wav	go
3b8406c0_nohash_0	google_speech_recognition_v2/down/3b8406c0_nohash_0.wav	down
8ec6dab6_nohash_0	google_speech_recognition_v2/marvin/8ec6dab6_nohash_0.wav	marvin
aa80f517_nohash_3	google_speech_recognition_v2/down/aa80f517_nohash_3.wav	down
87070229_nohash_1	google_speech_recognition_v2/stop/87070229_nohash_1.wav	stop
b59fe16d_nohash_1	google_speech_recognition_v2/down/b59fe16d_nohash_1.wav	down
563aa4e6_nohash_1	google_speech_recognition_v2/go/563aa4e6_nohash_1.wav	go
c22ebf46_nohash_0	google_speech_recognition_v2/marvin/c22ebf46_nohash_0.wav	marvin
d5b963aa_nohash_0	google_speech_recognition_v2/marvin/d5b963aa_nohash_0.wav	marvin
39a12648_nohash_1	google_speech_recognition_v2/down/39a12648_nohash_1.wav	down
4c841771_nohash_1	google_speech_recognition_v2/marvin/4c841771_nohash_1.wav	marvin
cc6ee39b_nohash_0	google_speech_recognition_v2/happy/cc6ee39b_nohash_0.wav	happy
37e8db82_nohash_0	google_speech_recognition_v2/go/37e8db82_nohash_0.wav	go
8134f43f_nohash_1	google_speech_recognition_v2/down/8134f43f_nohash_1.wav	down
3a69f765_nohash_2	google_speech_recognition_v2/down/3a69f765_nohash_2.wav	down
87070229_nohash_0	google_speech_recognition_v2/stop/87070229_nohash_0.wav	stop
c4500713_nohash_1	google_speech_recognition_v2/happy/c4500713_nohash_1.wav	happy
1746d7b6_nohash_0	google_speech_recognition_v2/down/1746d7b6_nohash_0.wav	down
850e2222_nohash_2	google_speech_recognition_v2/marvin/850e2222_nohash_2.wav	marvin
cd7f8c1b_nohash_1	google_speech_recognition_v2/down/cd7f8c1b_nohash_1.wav	down
b69002d4_nohash_1	google_speech_recognition_v2/go/b69002d4_nohash_1.wav	go
197f4153_nohash_0	google_speech_recognition_v2/stop/197f4153_nohash_0.wav	stop
bd76a7fd_nohash_0	google_speech_recognition_v2/happy/bd76a7fd_nohash_0.wav	happy
c1e0e8e3_nohash_2	google_speech_recognition_v2/go/c1e0e8e3_nohash_2.wav	go
fce65496_nohash_0	google_speech_recognition_v2/go/fce65496_nohash_0.wav	go
144d27ff_nohash_1	google_speech_recognition_v2/stop/144d27ff_nohash_1.wav	stop
a7216980_nohash_2	google_speech_recognition_v2/go/a7216980_nohash_2.wav	go
0ea9c8ce_nohash_0	google_speech_recognition_v2/down/0ea9c8ce_nohash_0.wav	down
3b3d2f59_nohash_3	google_speech_recognition_v2/go/3b3d2f59_nohash_3.wav	go
840eab5a_nohash_0	google_speech_recognition_v2/marvin/840eab5a_nohash_0.wav	marvin
a0a8d759_nohash_1	google_speech_recognition_v2/marvin/a0a8d759_nohash_1.wav	marvin
f8ba7c0e_nohash_0	google_speech_recognition_v2/down/f8ba7c0e_nohash_0.wav	down
31f01a8d_nohash_2	google_speech_recognition_v2/go/31f01a8d_nohash_2.wav	go
3e3fa7fd_nohash_0	google_speech_recognition_v2/happy/3e3fa7fd_nohash_0.wav	happy
f33660af_nohash_0	google_speech_recognition_v2/down/f33660af_nohash_0.wav	down
650daf8e_nohash_1	google_speech_recognition_v2/happy/650daf8e_nohash_1.wav	happy
feb1d305_nohash_1	google_speech_recognition_v2/happy/feb1d305_nohash_1.wav	happy
d8c52371_nohash_2	google_speech_recognition_v2/happy/d8c52371_nohash_2.wav	happy
f632210f_nohash_1	google_speech_recognition_v2/happy/f632210f_nohash_1.wav	happy
b4ea0d9a_nohash_4	google_speech_recognition_v2/follow/b4ea0d9a_nohash_4.wav	follow
31f01a8d_nohash_0	google_speech_recognition_v2/marvin/31f01a8d_nohash_0.wav	marvin
b69002d4_nohash_4	google_speech_recognition_v2/down/b69002d4_nohash_4.wav	down
2aec99ec_nohash_1	google_speech_recognition_v2/go/2aec99ec_nohash_1.wav	go
c634a189_nohash_0	google_speech_recognition_v2/stop/c634a189_nohash_0.wav	stop
229978fd_nohash_3	google_speech_recognition_v2/go/229978fd_nohash_3.wav	go
7ea032f3_nohash_1	google_speech_recognition_v2/stop/7ea032f3_nohash_1.wav	stop
2589f361_nohash_0	google_speech_recognition_v2/happy/2589f361_nohash_0.wav	happy
3d53244b_nohash_3	google_speech_recognition_v2/stop/3d53244b_nohash_3.wav	stop
8012c69d_nohash_1	google_speech_recognition_v2/down/8012c69d_nohash_1.wav	down
10f2bb12_nohash_0	google_speech_recognition_v2/marvin/10f2bb12_nohash_0.wav	marvin
d94eb94f_nohash_0	google_speech_recognition_v2/down/d94eb94f_nohash_0.wav	down
a3502f15_nohash_3	google_speech_recognition_v2/go/a3502f15_nohash_3.wav	go
d1dd03ed_nohash_3	google_speech_recognition_v2/follow/d1dd03ed_nohash_3.wav	follow
92a9c5e6_nohash_3	google_speech_recognition_v2/stop/92a9c5e6_nohash_3.wav	stop
017c4098_nohash_2	google_speech_recognition_v2/follow/017c4098_nohash_2.wav	follow
bd11c654_nohash_0	google_speech_recognition_v2/go/bd11c654_nohash_0.wav	go
b97c9f77_nohash_0	google_speech_recognition_v2/down/b97c9f77_nohash_0.wav	down
24a3e589_nohash_2	google_speech_recognition_v2/stop/24a3e589_nohash_2.wav	stop
62641b88_nohash_0	google_speech_recognition_v2/happy/62641b88_nohash_0.wav	happy
67bdbf56_nohash_0	google_speech_recognition_v2/happy/67bdbf56_nohash_0.wav	happy
53fd1780_nohash_1	google_speech_recognition_v2/happy/53fd1780_nohash_1.wav	happy
61ab8fbc_nohash_0	google_speech_recognition_v2/happy/61ab8fbc_nohash_0.wav	happy
a7200079_nohash_3	google_speech_recognition_v2/down/a7200079_nohash_3.wav	down
28ed6bc9_nohash_0	google_speech_recognition_v2/marvin/28ed6bc9_nohash_0.wav	marvin
2a1f4853_nohash_2	google_speech_recognition_v2/go/2a1f4853_nohash_2.wav	go
c93d5e22_nohash_3	google_speech_recognition_v2/down/c93d5e22_nohash_3.wav	down
da5e685e_nohash_0	google_speech_recognition_v2/marvin/da5e685e_nohash_0.wav	marvin
66aa0f29_nohash_1	google_speech_recognition_v2/down/66aa0f29_nohash_1.wav	down
37dca74f_nohash_2	google_speech_recognition_v2/stop/37dca74f_nohash_2.wav	stop
dff327c5_nohash_0	google_speech_recognition_v2/go/dff327c5_nohash_0.wav	go
e882abb2_nohash_0	google_speech_recognition_v2/marvin/e882abb2_nohash_0.wav	marvin
135c6841_nohash_0	google_speech_recognition_v2/go/135c6841_nohash_0.wav	go
9a7c1f83_nohash_5	google_speech_recognition_v2/stop/9a7c1f83_nohash_5.wav	stop
31fd5cf5_nohash_0	google_speech_recognition_v2/follow/31fd5cf5_nohash_0.wav	follow
be7a5b2d_nohash_4	google_speech_recognition_v2/stop/be7a5b2d_nohash_4.wav	stop
4a1e736b_nohash_3	google_speech_recognition_v2/down/4a1e736b_nohash_3.wav	down
19e98e89_nohash_0	google_speech_recognition_v2/stop/19e98e89_nohash_0.wav	stop
c245d3d7_nohash_1	google_speech_recognition_v2/go/c245d3d7_nohash_1.wav	go
fa57ab3b_nohash_3	google_speech_recognition_v2/down/fa57ab3b_nohash_3.wav	down
012187a4_nohash_0	google_speech_recognition_v2/down/012187a4_nohash_0.wav	down
74551073_nohash_2	google_speech_recognition_v2/stop/74551073_nohash_2.wav	stop
a1533da4_nohash_0	google_speech_recognition_v2/down/a1533da4_nohash_0.wav	down
22aa3665_nohash_1	google_speech_recognition_v2/happy/22aa3665_nohash_1.wav	happy
ca4d5368_nohash_0	google_speech_recognition_v2/down/ca4d5368_nohash_0.wav	down
0c2ca723_nohash_0	google_speech_recognition_v2/marvin/0c2ca723_nohash_0.wav	marvin
14872d06_nohash_0	google_speech_recognition_v2/marvin/14872d06_nohash_0.wav	marvin
e5afa9b0_nohash_0	google_speech_recognition_v2/happy/e5afa9b0_nohash_0.wav	happy
afabfa0e_nohash_0	google_speech_recognition_v2/happy/afabfa0e_nohash_0.wav	happy
3d9bbe2d_nohash_0	google_speech_recognition_v2/go/3d9bbe2d_nohash_0.wav	go
cce7416f_nohash_8	google_speech_recognition_v2/down/cce7416f_nohash_8.wav	down
6e8b9b7b_nohash_0	google_speech_recognition_v2/down/6e8b9b7b_nohash_0.wav	down
f0659908_nohash_3	google_speech_recognition_v2/follow/f0659908_nohash_3.wav	follow
4bb1244f_nohash_1	google_speech_recognition_v2/happy/4bb1244f_nohash_1.wav	happy
de3fe344_nohash_1	google_speech_recognition_v2/stop/de3fe344_nohash_1.wav	stop
15b0c947_nohash_1	google_speech_recognition_v2/go/15b0c947_nohash_1.wav	go
745a8e32_nohash_1	google_speech_recognition_v2/marvin/745a8e32_nohash_1.wav	marvin
bbc30633_nohash_0	google_speech_recognition_v2/go/bbc30633_nohash_0.wav	go
5e3dde6b_nohash_1	google_speech_recognition_v2/stop/5e3dde6b_nohash_1.wav	stop
235b444f_nohash_3	google_speech_recognition_v2/down/235b444f_nohash_3.wav	down
4995d875_nohash_1	google_speech_recognition_v2/down/4995d875_nohash_1.wav	down
651d108f_nohash_0	google_speech_recognition_v2/down/651d108f_nohash_0.wav	down
7f74626f_nohash_3	google_speech_recognition_v2/go/7f74626f_nohash_3.wav	go
